epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,5831.36,1.68342,1.6809,1.41659,0.59162,0.509,0.55589,0.29927,1.60827,1.80426,1.37868,0.00998923,0.00998923,0.00998923
23,6077.66,1.67993,1.66942,1.40548,0.57944,0.4989,0.54945,0.322,1.58007,1.67251,1.34691,0.00998818,0.00998818,0.00998818
24,6491.26,1.67192,1.677,1.42074,0.57964,0.44665,0.50781,0.28867,1.54799,1.59133,1.30761,0.00998708,0.00998708,0.00998708
25,6742,1.66005,1.64558,1.39915,0.53252,0.41801,0.47276,0.2584,1.66992,1.93932,1.41709,0.00998594,0.00998594,0.00998594
26,7018.39,1.66115,1.64381,1.40108,0.74111,0.47352,0.57908,0.31149,1.54156,1.58943,1.3043,0.00998474,0.00998474,0.00998474
27,7233.15,1.67064,1.64869,1.39793,0.51466,0.3729,0.40654,0.22815,1.69576,1.87246,1.46068,0.0099835,0.0099835,0.0099835
28,7539.44,1.6546,1.63286,1.40047,0.72875,0.53345,0.58689,0.32746,1.5447,1.58061,1.30624,0.0099822,0.0099822,0.0099822
29,7802.79,1.65455,1.62147,1.39106,0.63019,0.44557,0.51739,0.30682,1.49688,1.71586,1.28269,0.00998086,0.00998086,0.00998086
30,8027.66,1.65156,1.62673,1.39807,0.71968,0.4764,0.57215,0.33584,1.54023,1.62883,1.28989,0.00997947,0.00997947,0.00997947
31,8297.44,1.64366,1.61725,1.39925,0.68722,0.44558,0.49483,0.26763,1.62178,1.74475,1.3894,0.00997803,0.00997803,0.00997803
32,8534.25,1.63967,1.59793,1.38127,0.6854,0.48046,0.57678,0.3356,1.56999,1.55018,1.34022,0.00997654,0.00997654,0.00997654
33,8855.93,1.63322,1.61437,1.39997,0.52251,0.46133,0.54959,0.31495,1.51494,1.54304,1.30085,0.00997501,0.00997501,0.00997501
34,9099.84,1.6228,1.6005,1.39191,0.56054,0.46746,0.48613,0.27616,1.60335,1.82908,1.39526,0.00997342,0.00997342,0.00997342
35,9353.58,1.63649,1.59461,1.3801,0.7159,0.52791,0.59979,0.33616,1.52134,1.67164,1.29942,0.00997179,0.00997179,0.00997179
36,9623.47,1.62663,1.58712,1.37928,0.70347,0.53751,0.59734,0.34536,1.55812,1.56965,1.32013,0.00997011,0.00997011,0.00997011
37,9895.66,1.63897,1.59264,1.38799,0.54222,0.49197,0.49466,0.2783,1.61019,1.75053,1.3727,0.00996838,0.00996838,0.00996838
38,10239,1.62818,1.58728,1.37431,0.6465,0.53327,0.56703,0.32058,1.60133,1.71297,1.3874,0.0099666,0.0099666,0.0099666
39,10465.5,1.61731,1.57423,1.37734,0.58011,0.48255,0.47362,0.26876,1.57792,1.59768,1.34,0.00996477,0.00996477,0.00996477
40,10749.3,1.6138,1.56211,1.37936,0.67542,0.50164,0.57246,0.32399,1.56622,1.62438,1.35609,0.00996289,0.00996289,0.00996289
41,11014.4,1.64544,1.58254,1.38049,0.66176,0.5747,0.61424,0.35866,1.50576,1.5251,1.29189,0.00996097,0.00996097,0.00996097
42,11293,1.6229,1.56906,1.37898,0.60049,0.43374,0.51015,0.28137,1.51064,1.53451,1.27268,0.00995899,0.00995899,0.00995899
43,11523,1.62171,1.55813,1.3702,0.63816,0.56819,0.61521,0.3574,1.53665,1.45648,1.29128,0.00995697,0.00995697,0.00995697
44,11775.3,1.60069,1.5486,1.37344,0.69785,0.52863,0.59511,0.34919,1.54772,1.54799,1.31951,0.0099549,0.0099549,0.0099549
45,12058.6,1.61358,1.5438,1.37073,0.65915,0.58556,0.60947,0.34016,1.52154,1.57679,1.30543,0.00995278,0.00995278,0.00995278
46,12385.3,1.60707,1.55273,1.36973,0.74703,0.48223,0.58134,0.33712,1.5055,1.59281,1.30622,0.00995062,0.00995062,0.00995062
47,12664,1.59642,1.54822,1.37118,0.54655,0.47467,0.52994,0.3017,1.57773,1.67522,1.37713,0.0099484,0.0099484,0.0099484
48,12918.2,1.59643,1.53058,1.36637,0.70834,0.52553,0.5941,0.35099,1.49355,1.54478,1.28312,0.00994614,0.00994614,0.00994614
49,13235.4,1.6089,1.53853,1.35755,0.51887,0.59908,0.59303,0.34359,1.5348,1.54095,1.29513,0.00994383,0.00994383,0.00994383
50,13569.6,1.60954,1.53438,1.36203,0.63125,0.48631,0.58353,0.34015,1.52687,1.58719,1.31348,0.00994147,0.00994147,0.00994147
51,13839.1,1.6161,1.54193,1.36821,0.61192,0.47329,0.55979,0.33465,1.53446,1.52562,1.31233,0.00993906,0.00993906,0.00993906
52,14020.6,1.61655,1.5378,1.35791,0.55802,0.45798,0.49916,0.28051,1.60334,1.68699,1.38238,0.0099366,0.0099366,0.0099366
53,14247.6,1.61095,1.52834,1.36627,0.65885,0.55824,0.61258,0.37119,1.47071,1.47222,1.25299,0.0099341,0.0099341,0.0099341
54,14414.3,1.60715,1.52729,1.35078,0.66133,0.57272,0.62406,0.38117,1.48261,1.49097,1.25883,0.00993154,0.00993154,0.00993154
55,14682.5,1.60447,1.5299,1.35517,0.68934,0.50072,0.5986,0.35766,1.46312,1.38118,1.25131,0.00992894,0.00992894,0.00992894
56,14851.7,1.60478,1.52605,1.35186,0.66317,0.48544,0.57734,0.3581,1.49172,1.58,1.26404,0.00992629,0.00992629,0.00992629
57,15149.5,1.60254,1.52927,1.35945,0.67589,0.51941,0.6179,0.36348,1.49599,1.44797,1.29029,0.00992359,0.00992359,0.00992359
58,15455.7,1.60979,1.52134,1.34818,0.64624,0.58292,0.63211,0.35471,1.47836,1.4277,1.26294,0.00992085,0.00992085,0.00992085
59,15654.9,1.59321,1.50554,1.35473,0.61599,0.57677,0.62914,0.3773,1.48755,1.4959,1.26928,0.00991805,0.00991805,0.00991805
60,15888.2,1.58631,1.51595,1.35023,0.54656,0.56195,0.60539,0.36072,1.47246,1.37022,1.24263,0.00991521,0.00991521,0.00991521
61,16112.3,1.59644,1.51594,1.35198,0.63952,0.49243,0.58009,0.34124,1.49396,1.46133,1.26823,0.00991232,0.00991232,0.00991232
62,16445.7,1.57972,1.51881,1.35736,0.62817,0.46427,0.53464,0.314,1.59132,1.66514,1.3642,0.00990938,0.00990938,0.00990938
63,16750.6,1.5869,1.51066,1.35644,0.67677,0.58745,0.64966,0.39518,1.45828,1.4021,1.24133,0.0099064,0.0099064,0.0099064
64,17024.8,1.59877,1.50815,1.34754,0.7147,0.55623,0.63176,0.37456,1.46968,1.38382,1.24322,0.00990336,0.00990336,0.00990336
65,17254.3,1.59332,1.49875,1.34733,0.63921,0.57759,0.61984,0.37516,1.48065,1.40482,1.24919,0.00990028,0.00990028,0.00990028
66,17482.2,1.59171,1.5013,1.34632,0.66991,0.56727,0.66093,0.39422,1.45945,1.39217,1.24523,0.00989715,0.00989715,0.00989715
67,17809.1,1.58185,1.49998,1.35671,0.70572,0.54798,0.62457,0.38074,1.48295,1.4492,1.26478,0.00989398,0.00989398,0.00989398
68,18042.9,1.57813,1.49212,1.35534,0.66661,0.57333,0.62569,0.38196,1.46501,1.42284,1.26038,0.00989075,0.00989075,0.00989075
69,18317.1,1.57656,1.49412,1.34776,0.69664,0.52653,0.58883,0.34984,1.49361,1.4516,1.25974,0.00988748,0.00988748,0.00988748
70,18563,1.58276,1.49951,1.35027,0.62845,0.58497,0.60809,0.36795,1.47604,1.44821,1.26455,0.00988416,0.00988416,0.00988416
71,18835.9,1.58526,1.50253,1.34936,0.60234,0.62896,0.64911,0.38106,1.47013,1.4191,1.26221,0.00988079,0.00988079,0.00988079
72,19045.2,1.59181,1.49891,1.34867,0.67768,0.58189,0.60887,0.37005,1.47315,1.47462,1.27139,0.00987737,0.00987737,0.00987737
73,19330.4,1.56936,1.4907,1.34133,0.66299,0.61384,0.63893,0.3987,1.43895,1.35541,1.24295,0.00987391,0.00987391,0.00987391
74,19623.8,1.5863,1.49302,1.35194,0.74011,0.61573,0.70075,0.41693,1.44088,1.36052,1.22756,0.0098704,0.0098704,0.0098704
75,19945.6,1.57029,1.47994,1.34713,0.69439,0.56624,0.63726,0.38172,1.4597,1.45602,1.25288,0.00986684,0.00986684,0.00986684
76,20268.9,1.57992,1.49439,1.35419,0.67711,0.57391,0.6428,0.39029,1.44994,1.3906,1.24088,0.00986323,0.00986323,0.00986323
77,20528.8,1.56863,1.48643,1.34961,0.65381,0.54633,0.63763,0.3927,1.43696,1.32807,1.23027,0.00985958,0.00985958,0.00985958
78,20778.3,1.57922,1.4817,1.34504,0.72525,0.61328,0.66604,0.40378,1.44435,1.35777,1.23208,0.00985588,0.00985588,0.00985588
79,21076.8,1.56377,1.46726,1.33758,0.64075,0.63321,0.657,0.39454,1.43673,1.40352,1.24001,0.00985213,0.00985213,0.00985213
80,21310.3,1.57326,1.47386,1.34023,0.71979,0.62765,0.69668,0.42951,1.43491,1.3199,1.22168,0.00984833,0.00984833,0.00984833
81,21563,1.56557,1.47488,1.34186,0.60904,0.54359,0.60959,0.36822,1.4344,1.37321,1.21692,0.00984449,0.00984449,0.00984449
82,21810.9,1.57163,1.46949,1.3402,0.67563,0.58064,0.65014,0.39957,1.43795,1.37107,1.22662,0.0098406,0.0098406,0.0098406
83,22113,1.5616,1.47093,1.34441,0.71142,0.57722,0.65785,0.40426,1.43815,1.37829,1.23662,0.00983666,0.00983666,0.00983666
84,22328.1,1.567,1.45999,1.3326,0.73191,0.58635,0.65593,0.389,1.45779,1.3926,1.25104,0.00983267,0.00983267,0.00983267
85,22587.4,1.57365,1.46611,1.33039,0.61732,0.58309,0.62851,0.37639,1.4791,1.40676,1.25704,0.00982864,0.00982864,0.00982864
86,22849.3,1.558,1.46692,1.34122,0.65257,0.65268,0.68209,0.41618,1.41774,1.34081,1.21697,0.00982456,0.00982456,0.00982456
87,23153.2,1.57383,1.46781,1.33986,0.66995,0.54741,0.62651,0.37689,1.47228,1.35239,1.25887,0.00982043,0.00982043,0.00982043
88,23393.8,1.55718,1.45209,1.33207,0.64202,0.54366,0.63613,0.39158,1.4074,1.33672,1.21321,0.00981626,0.00981626,0.00981626
89,23639.8,1.56892,1.46063,1.33544,0.69083,0.5893,0.64459,0.39745,1.4245,1.31408,1.2251,0.00981204,0.00981204,0.00981204
90,23839.9,1.56529,1.46602,1.34022,0.77844,0.51601,0.61477,0.37059,1.49276,1.45108,1.27552,0.00980777,0.00980777,0.00980777
91,24090.5,1.57142,1.46053,1.33515,0.71773,0.60865,0.64579,0.39077,1.42938,1.36427,1.23451,0.00980345,0.00980345,0.00980345
92,24356.5,1.56137,1.47114,1.34245,0.61095,0.62172,0.63329,0.3968,1.42344,1.35969,1.22429,0.00979909,0.00979909,0.00979909
93,24633,1.55786,1.45415,1.33922,0.61337,0.61967,0.64889,0.39995,1.41056,1.31092,1.22339,0.00979468,0.00979468,0.00979468
94,24833.5,1.56437,1.45911,1.33456,0.61201,0.5989,0.64163,0.39434,1.40976,1.33845,1.21258,0.00979023,0.00979023,0.00979023
95,25125.3,1.56058,1.45915,1.33623,0.61011,0.54557,0.61242,0.36691,1.4464,1.32611,1.23834,0.00978572,0.00978572,0.00978572
96,25439.2,1.5536,1.45834,1.33417,0.74547,0.60264,0.67305,0.4077,1.42074,1.31213,1.22441,0.00978118,0.00978118,0.00978118
97,25690,1.55732,1.44411,1.32696,0.68646,0.63771,0.67298,0.41105,1.42568,1.30724,1.22494,0.00977658,0.00977658,0.00977658
98,25910.1,1.56117,1.44714,1.32344,0.73645,0.58856,0.67325,0.41015,1.42628,1.29728,1.21589,0.00977194,0.00977194,0.00977194
99,26154.9,1.55071,1.44616,1.33363,0.73638,0.62651,0.67735,0.40803,1.41694,1.29816,1.22427,0.00976725,0.00976725,0.00976725
100,26430.2,1.55365,1.45461,1.33444,0.73488,0.59663,0.6771,0.41904,1.40029,1.26924,1.21153,0.00976251,0.00976251,0.00976251
