epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,12172,3.20644,3.1065,2.60172,0.71863,0.67347,0.72079,0.46659,2.77779,2.44584,2.30562,0.00924601,0.00924601,0.00924601
180,12241.1,3.2183,3.09077,2.58731,0.71047,0.67723,0.72208,0.46664,2.77765,2.44397,2.30516,0.00923774,0.00923774,0.00923774
181,12306.8,3.21483,3.08795,2.6,0.70012,0.68361,0.72193,0.46667,2.77664,2.4429,2.3043,0.00922942,0.00922942,0.00922942
182,12377.4,3.22028,3.08997,2.59242,0.69898,0.6824,0.72089,0.46609,2.77626,2.44077,2.3047,0.00922107,0.00922107,0.00922107
183,12446.9,3.22049,3.09017,2.59987,0.69375,0.68505,0.72106,0.46651,2.77599,2.44065,2.3046,0.00921268,0.00921268,0.00921268
184,12514.5,3.23591,3.09038,2.59695,0.69717,0.68124,0.72141,0.46747,2.77614,2.44089,2.30513,0.00920424,0.00920424,0.00920424
185,12584.1,3.20568,3.08034,2.60441,0.69609,0.68156,0.72191,0.46816,2.77569,2.44079,2.30496,0.00919576,0.00919576,0.00919576
186,12652.1,3.20534,3.06959,2.60968,0.70082,0.68069,0.72188,0.46722,2.77606,2.44029,2.30548,0.00918725,0.00918725,0.00918725
187,12718.2,3.23678,3.1191,2.59177,0.69657,0.68286,0.71329,0.46233,2.77512,2.43869,2.30576,0.00917869,0.00917869,0.00917869
188,12786.4,3.19671,3.0925,2.60135,0.70558,0.67769,0.71394,0.46175,2.77532,2.4398,2.30502,0.00917009,0.00917009,0.00917009
189,12854.3,3.21234,3.07954,2.60152,0.70137,0.6818,0.71363,0.46264,2.7738,2.43895,2.30492,0.00916145,0.00916145,0.00916145
190,12921.9,3.21103,3.08998,2.60138,0.70317,0.68074,0.71421,0.46286,2.77473,2.43626,2.30487,0.00915277,0.00915277,0.00915277
191,12989.9,3.2045,3.06589,2.59105,0.70552,0.67995,0.71386,0.4627,2.77493,2.43548,2.30495,0.00914405,0.00914405,0.00914405
192,13056.8,3.21687,3.08851,2.6039,0.71187,0.67226,0.714,0.46274,2.77427,2.43712,2.30417,0.00913529,0.00913529,0.00913529
193,13122.6,3.2156,3.08616,2.60853,0.70121,0.67974,0.71325,0.46159,2.77478,2.43479,2.30463,0.00912649,0.00912649,0.00912649
194,13190.3,3.18622,3.0645,2.59062,0.70133,0.67937,0.71341,0.46139,2.77451,2.43535,2.30415,0.00911764,0.00911764,0.00911764
195,13258.2,3.22419,3.07619,2.59155,0.7018,0.67639,0.71329,0.46133,2.77453,2.43516,2.30393,0.00910876,0.00910876,0.00910876
196,13327.1,3.23093,3.08295,2.59201,0.72567,0.66286,0.71408,0.46191,2.77434,2.43449,2.30373,0.00909984,0.00909984,0.00909984
197,13394.4,3.20768,3.08959,2.58855,0.7645,0.64217,0.7144,0.46216,2.77428,2.43447,2.30377,0.00909088,0.00909088,0.00909088
198,13461.1,3.20592,3.07316,2.59308,0.75786,0.64361,0.71404,0.46209,2.77427,2.43362,2.3029,0.00908188,0.00908188,0.00908188
199,13530.4,3.19771,3.05228,2.59738,0.72745,0.65708,0.71405,0.46187,2.77566,2.43422,2.30311,0.00907284,0.00907284,0.00907284
200,13598.3,3.1889,3.0811,2.61349,0.72847,0.6598,0.71374,0.46146,2.77435,2.43339,2.30275,0.00906375,0.00906375,0.00906375
201,13666.8,3.20817,3.05753,2.58394,0.72901,0.6622,0.71386,0.46212,2.77319,2.4339,2.30264,0.00905463,0.00905463,0.00905463
202,13738.1,3.21821,3.08211,2.60308,0.73036,0.66122,0.71496,0.46311,2.77163,2.43438,2.3028,0.00904547,0.00904547,0.00904547
203,13807,3.19423,3.0503,2.57992,0.73803,0.65993,0.71459,0.46299,2.77305,2.43283,2.30277,0.00903627,0.00903627,0.00903627
204,13874,3.20814,3.05242,2.58026,0.73768,0.66374,0.71477,0.46352,2.77132,2.43218,2.30205,0.00902703,0.00902703,0.00902703
205,13940,3.20331,3.07249,2.60329,0.7418,0.6607,0.71488,0.46303,2.77248,2.43158,2.30182,0.00901776,0.00901776,0.00901776
