epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,101289,1.45165,1.29879,1.34418,0.73239,0.72628,0.75314,0.48965,1.31529,1.08663,1.20629,0.00992359,0.00992359,0.00992359
58,102848,1.4437,1.29223,1.33997,0.78146,0.71547,0.75966,0.51046,1.30416,1.06381,1.19823,0.00992085,0.00992085,0.00992085
59,104627,1.44311,1.28905,1.33697,0.78577,0.7153,0.75947,0.49909,1.30462,1.07227,1.202,0.00991805,0.00991805,0.00991805
60,106267,1.44488,1.28342,1.33635,0.78076,0.70679,0.7536,0.4964,1.30274,1.06374,1.20063,0.00991521,0.00991521,0.00991521
61,108060,1.44431,1.28104,1.33354,0.734,0.73179,0.7498,0.49358,1.30227,1.06578,1.19625,0.00991232,0.00991232,0.00991232
62,109808,1.43157,1.27062,1.33165,0.76927,0.71968,0.7573,0.50219,1.29986,1.06363,1.19786,0.00990938,0.00990938,0.00990938
63,111630,1.43541,1.26776,1.33309,0.76772,0.7234,0.75699,0.49795,1.30306,1.06829,1.19686,0.0099064,0.0099064,0.0099064
64,113237,1.43198,1.27407,1.32897,0.78028,0.72009,0.75986,0.49354,1.30649,1.06458,1.20343,0.00990336,0.00990336,0.00990336
65,114683,1.42941,1.25516,1.32277,0.76302,0.7305,0.75315,0.49371,1.3124,1.07241,1.20131,0.00990028,0.00990028,0.00990028
66,116613,1.42183,1.25723,1.33168,0.77552,0.73003,0.75768,0.49508,1.30836,1.0612,1.19883,0.00989715,0.00989715,0.00989715
67,118047,1.42255,1.24915,1.32621,0.76135,0.73142,0.75898,0.494,1.30603,1.06218,1.19744,0.00989398,0.00989398,0.00989398
68,120226,1.42195,1.25835,1.32872,0.77485,0.70322,0.75973,0.49929,1.29645,1.04959,1.19729,0.00989075,0.00989075,0.00989075
69,122276,1.42066,1.25457,1.32888,0.76607,0.73264,0.76793,0.5011,1.29109,1.03558,1.19366,0.00988748,0.00988748,0.00988748
70,124379,1.42307,1.25506,1.32478,0.76386,0.72376,0.77007,0.50461,1.29816,1.03758,1.19579,0.00988416,0.00988416,0.00988416
71,126075,1.41768,1.23676,1.31437,0.75523,0.7317,0.75706,0.49288,1.29475,1.03613,1.19342,0.00988079,0.00988079,0.00988079
72,127633,1.41983,1.24642,1.31899,0.78344,0.71464,0.7636,0.49932,1.29225,1.04571,1.19135,0.00987737,0.00987737,0.00987737
73,129189,1.4176,1.23853,1.31577,0.77126,0.72973,0.77007,0.49966,1.29192,1.04352,1.19097,0.00987391,0.00987391,0.00987391
74,130731,1.41171,1.23937,1.3187,0.77327,0.72571,0.76728,0.49883,1.28953,1.04308,1.19295,0.0098704,0.0098704,0.0098704
75,132260,1.41121,1.22905,1.32034,0.78332,0.72241,0.7663,0.50264,1.29155,1.04276,1.19379,0.00986684,0.00986684,0.00986684
76,134507,1.41413,1.22847,1.32226,0.8062,0.70881,0.7669,0.50072,1.29077,1.04157,1.19524,0.00986323,0.00986323,0.00986323
77,136436,1.40962,1.2332,1.31284,0.79268,0.71264,0.76424,0.50092,1.28943,1.03761,1.1927,0.00985958,0.00985958,0.00985958
78,138429,1.4039,1.22488,1.31581,0.80742,0.71001,0.76563,0.50246,1.28729,1.03352,1.19075,0.00985588,0.00985588,0.00985588
