epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,47663.3,1.47507,1.32367,1.35419,0.77196,0.71087,0.74808,0.49014,1.32466,1.11008,1.20552,0.00992085,0.00992085,0.00992085
59,48635.3,1.46809,1.32424,1.35891,0.79938,0.70732,0.7535,0.48515,1.32685,1.10016,1.20725,0.00991805,0.00991805,0.00991805
60,49366.3,1.46651,1.30827,1.34548,0.77144,0.72114,0.75463,0.48527,1.32383,1.10215,1.20524,0.00991521,0.00991521,0.00991521
61,50186.6,1.47178,1.31978,1.34838,0.69218,0.74523,0.74385,0.48042,1.32325,1.11043,1.20428,0.00991232,0.00991232,0.00991232
62,50924.6,1.46586,1.30638,1.34468,0.75824,0.67963,0.75422,0.48457,1.32434,1.10592,1.20129,0.00990938,0.00990938,0.00990938
63,51757.9,1.46005,1.31293,1.34506,0.75144,0.73259,0.75273,0.4941,1.31968,1.10246,1.19967,0.0099064,0.0099064,0.0099064
64,52220.4,1.46533,1.31681,1.34833,0.76094,0.72799,0.75102,0.49,1.32031,1.09729,1.19886,0.00990336,0.00990336,0.00990336
65,53034.5,1.4596,1.29781,1.33524,0.78015,0.71548,0.7539,0.49195,1.31521,1.09568,1.19804,0.00990028,0.00990028,0.00990028
66,53618,1.46212,1.30763,1.34309,0.77488,0.71815,0.75398,0.49318,1.30892,1.08202,1.19588,0.00989715,0.00989715,0.00989715
67,54434,1.4576,1.29956,1.35153,0.78989,0.70747,0.75578,0.49567,1.30776,1.08038,1.19362,0.00989398,0.00989398,0.00989398
68,55016.9,1.45713,1.3028,1.34043,0.78327,0.70458,0.7612,0.49764,1.30835,1.07082,1.19456,0.00989075,0.00989075,0.00989075
69,55978.6,1.45048,1.29465,1.34043,0.77906,0.71145,0.76323,0.49594,1.30352,1.06427,1.1935,0.00988748,0.00988748,0.00988748
70,56867.5,1.44962,1.29549,1.33711,0.78919,0.70696,0.76449,0.497,1.29961,1.06027,1.1907,0.00988416,0.00988416,0.00988416
71,57858.9,1.44821,1.28937,1.33543,0.79196,0.71213,0.76319,0.49758,1.29714,1.06258,1.18933,0.00988079,0.00988079,0.00988079
72,58799.8,1.45332,1.28797,1.3346,0.78632,0.71886,0.76097,0.49587,1.29801,1.06417,1.1896,0.00987737,0.00987737,0.00987737
73,59762.4,1.44678,1.28346,1.33273,0.7788,0.69845,0.75723,0.49473,1.29853,1.06001,1.19016,0.00987391,0.00987391,0.00987391
74,60407.6,1.44694,1.27791,1.32815,0.75999,0.71542,0.75622,0.48853,1.29882,1.06208,1.19096,0.0098704,0.0098704,0.0098704
75,61127.6,1.439,1.27718,1.33398,0.7628,0.72409,0.76028,0.49174,1.30135,1.06011,1.19109,0.00986684,0.00986684,0.00986684
76,61901.8,1.44817,1.28003,1.33664,0.77866,0.71935,0.75959,0.49641,1.30219,1.05971,1.18902,0.00986323,0.00986323,0.00986323
77,62803.5,1.44006,1.28325,1.33048,0.79062,0.70917,0.76593,0.49992,1.29979,1.05468,1.18832,0.00985958,0.00985958,0.00985958
78,63512.7,1.44365,1.27712,1.3338,0.79412,0.71044,0.77484,0.50871,1.29936,1.05341,1.18825,0.00985588,0.00985588,0.00985588
79,64561.6,1.43747,1.26817,1.32709,0.78258,0.7131,0.77467,0.50473,1.29819,1.05538,1.18733,0.00985213,0.00985213,0.00985213
80,65218.3,1.43796,1.26252,1.32608,0.78617,0.71079,0.76467,0.5002,1.2962,1.05249,1.18762,0.00984833,0.00984833,0.00984833
81,65679.8,1.43016,1.2651,1.32049,0.80275,0.70531,0.7656,0.50094,1.29668,1.04784,1.18716,0.00984449,0.00984449,0.00984449
82,66374.4,1.42658,1.25522,1.3257,0.80812,0.70143,0.76636,0.50156,1.29449,1.04748,1.18666,0.0098406,0.0098406,0.0098406
83,67028,1.43178,1.26189,1.32643,0.82292,0.69967,0.76646,0.50489,1.29293,1.0439,1.18544,0.00983666,0.00983666,0.00983666
84,67876.3,1.43404,1.25921,1.31959,0.81044,0.70898,0.7666,0.50374,1.29317,1.04219,1.1855,0.00983267,0.00983267,0.00983267
85,68883.2,1.42993,1.25884,1.32653,0.80377,0.71262,0.7682,0.50593,1.29302,1.03878,1.18518,0.00982864,0.00982864,0.00982864
86,69847.3,1.42205,1.24917,1.31746,0.80489,0.72152,0.76953,0.50726,1.29225,1.03517,1.18623,0.00982456,0.00982456,0.00982456
87,70783.1,1.42551,1.2538,1.32031,0.79581,0.72612,0.77001,0.50824,1.29119,1.03452,1.18622,0.00982043,0.00982043,0.00982043
88,71591.6,1.42599,1.24784,1.32027,0.7908,0.72746,0.76862,0.50726,1.29152,1.0336,1.18645,0.00981626,0.00981626,0.00981626
89,72616.1,1.42497,1.24481,1.31748,0.79331,0.72947,0.76749,0.50641,1.29183,1.03269,1.18668,0.00981204,0.00981204,0.00981204
90,73510.3,1.42463,1.24361,1.32031,0.79421,0.7294,0.76835,0.50888,1.29242,1.03017,1.18897,0.00980777,0.00980777,0.00980777
91,74281.1,1.42296,1.24012,1.31984,0.79781,0.72583,0.76755,0.50832,1.29039,1.03141,1.18589,0.00980345,0.00980345,0.00980345
92,75037.5,1.42312,1.2422,1.31725,0.79592,0.72616,0.76782,0.51129,1.28975,1.03072,1.18529,0.00979909,0.00979909,0.00979909
93,75834.9,1.42147,1.24262,1.31477,0.79613,0.72836,0.76791,0.51108,1.28947,1.02861,1.18517,0.00979468,0.00979468,0.00979468
94,76705.3,1.4159,1.22871,1.31815,0.79723,0.7279,0.76983,0.51202,1.28869,1.02563,1.18499,0.00979023,0.00979023,0.00979023
95,77333.4,1.41351,1.22916,1.31031,0.79735,0.7287,0.77067,0.5123,1.2882,1.02507,1.18489,0.00978572,0.00978572,0.00978572
96,78394.5,1.41619,1.22879,1.31425,0.78865,0.73636,0.77182,0.51147,1.28775,1.02475,1.18512,0.00978118,0.00978118,0.00978118
97,79270.7,1.4105,1.23006,1.31272,0.78801,0.73715,0.7713,0.51124,1.28844,1.02406,1.18542,0.00977658,0.00977658,0.00977658
98,79980.9,1.40357,1.22643,1.31133,0.79362,0.73204,0.77139,0.51109,1.28841,1.02353,1.18529,0.00977194,0.00977194,0.00977194
99,80766.6,1.40794,1.22228,1.31033,0.79219,0.73298,0.77186,0.51405,1.28783,1.02131,1.18437,0.00976725,0.00976725,0.00976725
100,81803.8,1.40458,1.22564,1.30607,0.79055,0.73608,0.77261,0.51375,1.28834,1.01884,1.18469,0.00976251,0.00976251,0.00976251
101,82840.6,1.40903,1.22071,1.30423,0.7936,0.73287,0.77277,0.51324,1.28832,1.01755,1.18448,0.00975773,0.00975773,0.00975773
102,83811.5,1.40725,1.22198,1.30908,0.79425,0.73254,0.77289,0.51373,1.28876,1.01815,1.18508,0.0097529,0.0097529,0.0097529
103,84668.9,1.40836,1.22378,1.31418,0.79681,0.73273,0.77306,0.51251,1.28898,1.01789,1.18547,0.00974803,0.00974803,0.00974803
104,85362.5,1.41228,1.22042,1.30834,0.79767,0.73202,0.77274,0.51206,1.28966,1.01779,1.18572,0.0097431,0.0097431,0.0097431
105,86203.3,1.39759,1.22113,1.3067,0.79849,0.73201,0.77285,0.51155,1.28991,1.01705,1.18596,0.00973814,0.00973814,0.00973814
106,87018.6,1.39706,1.20988,1.31063,0.798,0.73216,0.76961,0.51206,1.29115,1.01661,1.1868,0.00973312,0.00973312,0.00973312
107,87945,1.39977,1.20461,1.29696,0.79494,0.73459,0.76969,0.51395,1.29091,1.01578,1.1869,0.00972806,0.00972806,0.00972806
108,88782.5,1.40326,1.20996,1.3036,0.79684,0.73483,0.77373,0.51366,1.29031,1.01542,1.18657,0.00972296,0.00972296,0.00972296
109,89464.7,1.40025,1.20573,1.29722,0.79718,0.73568,0.77402,0.51005,1.29006,1.01358,1.18608,0.0097178,0.0097178,0.0097178
110,90154.7,1.38715,1.20713,1.30294,0.79695,0.73552,0.77151,0.50833,1.28995,1.01301,1.18546,0.0097126,0.0097126,0.0097126
111,90891.3,1.38993,1.20622,1.3042,0.7926,0.73627,0.77096,0.50695,1.28897,1.0123,1.18462,0.00970736,0.00970736,0.00970736
112,91743.3,1.40141,1.20936,1.3028,0.79232,0.73662,0.77203,0.50696,1.28839,1.01259,1.18416,0.00970207,0.00970207,0.00970207
113,92666.1,1.39335,1.20478,1.30385,0.79164,0.73806,0.77181,0.50525,1.28843,1.01216,1.18403,0.00969673,0.00969673,0.00969673
114,93782.3,1.39805,1.19783,1.30759,0.79245,0.7385,0.7732,0.50683,1.28786,1.01185,1.18367,0.00969135,0.00969135,0.00969135
115,94710.2,1.39944,1.19816,1.30096,0.79501,0.74522,0.77363,0.5076,1.28783,1.01156,1.18359,0.00968592,0.00968592,0.00968592
116,95451.9,1.40115,1.19898,1.29523,0.79441,0.74581,0.7738,0.50665,1.28701,1.01072,1.18327,0.00968045,0.00968045,0.00968045
117,96379.2,1.39272,1.19663,1.29417,0.79658,0.74467,0.77429,0.50864,1.28668,1.01069,1.18306,0.00967493,0.00967493,0.00967493
118,97367.6,1.38844,1.19179,1.30366,0.79713,0.74445,0.77421,0.50954,1.28665,1.01069,1.18288,0.00966936,0.00966936,0.00966936
119,98025.7,1.39223,1.19947,1.30042,0.79861,0.74362,0.77419,0.5088,1.28663,1.01043,1.1826,0.00966375,0.00966375,0.00966375
