epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,13076.2,1.61912,1.57909,1.38166,0.68265,0.55944,0.58881,0.34413,1.51396,1.55683,1.27208,0.00995899,0.00995899,0.00995899
43,13342.2,1.62823,1.56607,1.3737,0.60719,0.50576,0.57578,0.33148,1.48771,1.45785,1.25585,0.00995697,0.00995697,0.00995697
1,64.652,2.11454,3.78248,1.71822,0.67084,0.14496,0.12961,0.06566,1.8647,2.53706,1.52164,0.00331169,0.00331169,0.00331169
2,128.94,1.98439,2.62487,1.60042,0.62694,0.19942,0.17031,0.08369,1.92135,2.5811,1.56337,0.00664501,0.00664501,0.00664501
3,192.58,2.00246,2.39994,1.61368,0.4718,0.10458,0.05001,0.01821,2.53274,5.05913,2.3134,0.00997826,0.00997826,0.00997826
4,256.233,2.0101,2.34917,1.65055,0.3437,0.11546,0.08493,0.03206,2.35831,3.33601,2.10528,0.00999978,0.00999978,0.00999978
5,320.449,1.94536,2.16623,1.60556,0.34595,0.16882,0.12662,0.05709,2.45476,3.32889,2.13363,0.00999961,0.00999961,0.00999961
6,383.847,1.9043,2.06585,1.58072,0.46884,0.12757,0.10353,0.0501,2.39322,3.20473,2.16949,0.00999939,0.00999939,0.00999939
7,447.909,1.86532,2.01821,1.55973,0.53839,0.22957,0.23288,0.11084,1.89396,2.47227,1.64505,0.00999912,0.00999912,0.00999912
8,512.009,1.83958,1.95312,1.53833,0.55331,0.25909,0.26895,0.12566,1.89936,2.98266,1.59579,0.0099988,0.0099988,0.0099988
9,576.727,1.83577,1.91304,1.52532,0.62652,0.2168,0.26797,0.11419,1.94339,2.56618,1.64908,0.00999844,0.00999844,0.00999844
10,638.719,1.80816,1.89,1.51158,0.64289,0.21398,0.24311,0.12665,1.92931,2.34542,1.63394,0.00999802,0.00999802,0.00999802
11,705.323,1.78596,1.86537,1.51449,0.62042,0.32156,0.36111,0.18455,1.78417,2.23607,1.51846,0.00999756,0.00999756,0.00999756
12,768.709,1.78256,1.83147,1.49566,0.46469,0.33211,0.30974,0.15913,1.92244,2.65347,1.63141,0.00999704,0.00999704,0.00999704
13,832.782,1.77082,1.80748,1.48389,0.43701,0.4537,0.46165,0.24738,1.66377,2.17247,1.404,0.00999648,0.00999648,0.00999648
14,895.13,1.75582,1.78142,1.47491,0.69164,0.37948,0.47257,0.25802,1.77443,2.00865,1.51273,0.00999587,0.00999587,0.00999587
15,958.256,1.73591,1.76763,1.47023,0.61661,0.33837,0.39418,0.20914,1.66873,1.94498,1.39136,0.00999521,0.00999521,0.00999521
16,1022.25,1.73962,1.76341,1.47143,0.60428,0.22809,0.25989,0.13593,1.76206,2.13717,1.44007,0.0099945,0.0099945,0.0099945
17,1086.05,1.74473,1.75402,1.46258,0.68149,0.34039,0.38414,0.20482,1.73964,2.07534,1.47596,0.00999375,0.00999375,0.00999375
18,1148.29,1.72382,1.73968,1.46178,0.46422,0.39489,0.42825,0.22399,1.63571,1.70357,1.37737,0.00999294,0.00999294,0.00999294
19,1210.39,1.72647,1.73047,1.45269,0.62716,0.46288,0.48876,0.28143,1.57473,1.64951,1.32419,0.00999209,0.00999209,0.00999209
20,1274.69,1.71064,1.72688,1.45419,0.63425,0.53321,0.57655,0.3171,1.57375,1.61884,1.31842,0.00999118,0.00999118,0.00999118
21,1337.17,1.69981,1.70575,1.44094,0.5321,0.50792,0.51569,0.2702,1.59342,1.73759,1.34212,0.00999023,0.00999023,0.00999023
22,1399.7,1.70539,1.69705,1.43278,0.63084,0.39034,0.45001,0.24971,1.7635,2.21754,1.48627,0.00998923,0.00998923,0.00998923
23,1462.52,1.70311,1.6935,1.43394,0.61235,0.48917,0.57285,0.32759,1.57651,1.61625,1.3408,0.00998818,0.00998818,0.00998818
24,1524.08,1.69729,1.67265,1.42046,0.51412,0.58526,0.56056,0.29501,1.54895,1.60561,1.28307,0.00998708,0.00998708,0.00998708
25,1585.79,1.69271,1.66771,1.42318,0.61201,0.51847,0.54633,0.31444,1.5726,1.66666,1.32447,0.00998594,0.00998594,0.00998594
26,1648.56,1.69341,1.67044,1.42166,0.70248,0.55284,0.6103,0.34065,1.51489,1.52603,1.27458,0.00998474,0.00998474,0.00998474
27,1710.78,1.67976,1.65666,1.42369,0.59103,0.50768,0.55155,0.30451,1.53827,1.62289,1.2988,0.0099835,0.0099835,0.0099835
28,1772.33,1.67042,1.6556,1.42437,0.67118,0.47334,0.53402,0.30261,1.52216,1.62042,1.29386,0.0099822,0.0099822,0.0099822
29,1835.18,1.68028,1.64744,1.41497,0.64754,0.55517,0.57657,0.32349,1.53893,1.61155,1.29721,0.00998086,0.00998086,0.00998086
30,1897.2,1.67694,1.63879,1.41876,0.67901,0.54755,0.6096,0.34979,1.5065,1.54691,1.26509,0.00997947,0.00997947,0.00997947
31,1959.43,1.65623,1.63757,1.40675,0.62805,0.47457,0.51779,0.2758,1.52057,1.60838,1.27951,0.00997803,0.00997803,0.00997803
32,2021.56,1.66621,1.63632,1.40281,0.61172,0.56654,0.60937,0.35384,1.47333,1.43119,1.25499,0.00997654,0.00997654,0.00997654
